user_id,recommended_items
2774160,139004 2752423 1749097 2306574 1413540
2774402,2719617 771416 2306574 1516336 841721
2774535,1920047 882543 1194436 139004 2828750
2774684,882543 1016436 1382937 1078888 2716452
2774940,1092821 1398047 1248163 1641398 1233396
2775629,882543 2719617 771416 440569 1516336
2775749,1053452 2778525 1244196 1386412 657183
2775812,2719617 712209 275929 255085 397974
2775939,952102 134624 238571 2592829 306724
2775955,683831 2503266 2125531 1291835 6834
2776095,882543 1078888 440569 33197 1262298
2776203,952102 984114 782713 2192333 2713312
2776244,1053452 2778525 1244196 1386412 657183
2776298,1053452 2778525 1244196 1386412 657183
2776359,58071 2358688 258349 979124 537970
2776368,882543 2719617 139004 771416 1413540
2776600,952102 2044303 782713 2713312 238571
2776801,1014523 2306574 190606 275929 255085
2776984,952102 984114 2044303 2192333 1952969
2777214,882543 139004 2774733 1786175 1413540
2777308,1053452 2778525 1244196 1386412 657183
2777610,1053452 2778525 1244196 1386412 657183
2778514,1053452 2778525 1244196 1386412 657183
2778517,952102 139004 988140 2592829 2192333
2778701,667505 535530 2102097 2641962 618254
2778834,952102 984114 782713 2192333 238571
2779305,35677 1194436 292139 561594 306724
2779619,139004 771416 2207091 1413540 841721
2779643,882543 1624781 782713 134624 548859
2780162,275929 712209 2818698 397974 255085
2780531,882543 2719617 139004 2752423 2774733
2780567,2719617 1864789 771416 1749097 1141074
2780735,984114 2044303 782713 2592829 306724
2780839,139004 1749097 1257913 306724 503772
2780953,2631964 2556695 479595 1257913 503772
2780993,2257874 2643193 675129 1728410 475192
2781048,2721169 1355739 807267 480007 1027027
2781757,882543 1672211 2310939 952014 2148400
2781952,1519543 1835742 620865 51108 2315902
2782045,43306 1477734 671237 2766686 1241609
2782542,943330 2228693 104283 2322060 689373
2782609,505157 827566 2086015 1450555 2300127
2782764,882543 579292 636889 139004 190606
2782892,882543 1624781 988140 782713 2192333
2783096,79531 1076904 139004 1638971 1413540
2783783,139004 275929 255085 397974 1413540
2783821,1053452 2778525 1244196 1386412 657183
2784020,2348573 1604573 1932410 1978534 1058029
2784064,1088987 2406712 1615362 144119 2478900
2784102,636889 2774733 1615362 1976901 1725193
2784954,2348573 1659407 2417391 370820 999870
2785172,2348573 2705759 1861093 1516336 370820
2785257,79531 1340660 786684 1036599 2464820
2785373,1155556 569568 2207091 443752 1808443
2785474,2155146 257339 1246890 596178 1898571
2785757,368471 2077015 2478900 2771189 452698
2786583,1053452 2778525 1244196 1386412 657183
2786634,1854085 2309062 311317 1413540 1203340
2786863,882543 2719617 139004 478799 2146119
2787540,1053452 2778525 1244196 1386412 657183
2787573,1218572 1071532 747193 275929 1413540
2787897,389334 306724 1198429 237270 2152454
2788015,636889 1615362 2420756 1469476 2655876
2789085,1986324 2244175 2275611 2300127 173221
2789126,771416 859242 440569 841721 1840914
2789178,1053452 2778525 1244196 1386412 657183
2789385,1053452 2778525 1244196 1386412 657183
2790004,437245 397742 139004 2638669 2296112
2790577,882543 984114 238571 134624 2592829
2791125,139004 2752423 1521930 26304 1596124
2791291,636889 650475 2371408 1784236 1720816
2791362,1053452 2778525 1244196 1386412 657183
2791617,2752423 1521930 2444587 1596124 1725193
2792473,2223192 2710106 1289213 1646883 1472851
2792697,50457 2234624 1878823 1749097 377107
2793529,801479 2143484 570383 2071234 306724
2794012,389334 2645314 178239 594119 2659160
2794394,952102 2044303 2192333 2713312 548859
2794826,882543 1624781 984114 988140 2592829
2795099,1749097 771416 1516336 841721 306724
2795212,2719617 1042196 2470865 1301883 390015
2795973,381044 2588490 1978534 2223192 1785216
2796054,139004 1321367 1413540 2270687 2721098
2796234,1053452 2778525 1244196 1386412 657183
2796271,882543 2716452 368471 1516336 2174040
2796447,2037855 200351 1652172 1508077 2705558
2796614,882543 1129899 997790 2275611 437610
2796869,801479 2143484 570383 2069813 109031
2796870,275929 712209 255085 397974 440569
2796967,1155259 123732 2347945 2534752 2042983
2796982,1068607 2184430 1843103 2766428 386476
2797027,1386412 507069 650422 331583 290298
2797270,139004 275929 397974 1413540 306724
2797280,146576 2270467 2335828 2017170 1183379
2797664,1053452 2778525 1244196 1386412 657183
2798372,650422 290298 955230 57235 855001
2798537,636889 1130730 370820 1198429 1720816
2798799,1749097 2292605 1516336 306724 1666726
2799137,952102 984114 2044303 134624 1516336
2799314,882543 1615362 2158063 731325 2478900
2799816,1053452 2778525 1244196 1386412 657183
2800669,984114 2719617 988140 782713 2713312
2800679,882543 2719617 2752423 2774733 440569
2800792,1624781 2044303 782713 134624 238571
2800805,882543 139004 440569 479595 2518350
2800943,2515078 2127477 2589086 2226682 1211919
2801747,1686458 440569 1666591 668668 1213969
2801990,882543 2309131 1362357 2048862 2353116
2802155,1321367 261735 2063333 930736 1641723
2802200,882543 2719617 2774733 2716452 440569
2802487,882543 1983719 1786175 1615362 1976901
2802822,1053452 2778525 1244196 1386412 657183
2802880,2143484 2621946 570383 109031 1461004
2802910,447985 1349839 2069813 440569 109031
2803055,1053452 2778525 1244196 1386412 657183
2803144,882543 1016436 1382937 1078888 440569
2803201,84369 360505 1297941 1526450 1100288
2803250,58071 685023 1132146 1597912 802446
2803314,882543 636889 139004 988140 2774733
2804312,2719617 771416 1516336 841721 306724
2804383,1664453 2441881 2551376 1244471 1705133
2804457,1624781 984114 988140 782713 2713312
2804486,2306574 448605 2168916 1753948 2660875
2804977,381044 2588490 1134495 1615362 1976901
2805361,1053452 2778525 1244196 1386412 657183
2805395,882543 139004 440569 1516336 306724
2805470,882543 1382937 2716452 440569 2518350
2806212,497400 1607107 1562961 2048343 242449
2806576,2309131 1196981 1474679 867442 2353116
2806589,779190 2117630 430533 193483 1760050
2807127,2719617 771416 1571702 2256942 128644
2807747,497400 2018868 1607107 2048343 2759974
2808463,882543 2391945 2020029 286874 1871576
2808790,984114 2719617 139004 2774733 2592829
2809344,2719617 139004 1749097 2146119 2828750
2809493,882543 1016436 139004 1382937 2515220
2809573,2719617 1571702 1516336 802543 306724
2809810,1624781 952102 988140 2044303 134624
2810174,882543 1269685 2774733 1615362 1413540
2810234,882543 2719617 139004 771416 2774733
2810299,2050227 1473515 2023091 2228693 1058353
2810490,882543 1624781 782713 134624 2592829
2810780,2672526 1825202 956277 1521477 2828750
2811691,1001431 1299729 2589829 2235909 641134
2811947,1751372 967970 117372 1014523 730450
2812027,1189146 2253107 1836572 440569 368471
2812356,1016436 1775761 1382937 181004 565141
2812515,2143484 570383 2069813 1213969 2366932
2812648,2698468 882543 2476293 139004 2774733
2813748,139004 2752423 1078888 33197 1262298
2813751,1624781 139004 2192333 134624 548859
2813781,1053452 2778525 1244196 1386412 657183
2813932,2719617 771416 1749097 2556695 841721
2814199,1843411 1362357 2013935 2246580 2268152
2814516,2719617 139004 275929 255085 397974
2814518,2710106 1785216 1646883 453930 2486236
2815175,882543 139004 771416 1413540 841721
2815363,882543 1686458 1971458 599025 789747
2815744,1516336 370820 306724 2420756 2821965
2815923,2719617 139004 2752423 2774733 2470865
2816138,830073 632551 641134 1270583 2241046
2816276,2705759 2759789 1398047 1861093 345338
2816351,2442750 260465 2588067 2173831 948197
2816370,882543 459760 397887 1760592 2284421
2816438,1053452 2778525 1244196 1386412 657183
2816880,771416 2686805 1014523 1516336 717673
2817050,389334 2645314 594119 538944 306724
2817257,1624781 952102 139004 1749097 2713312
2817386,1053452 2778525 1244196 1386412 657183
2818185,1016436 1382937 2310855 357250 587796
2818499,952102 139004 2044303 2774733 238571
2818573,1053452 2778525 1244196 1386412 657183
2819326,1088987 2044303 2406712 144119 64039
2819768,882543 1016436 139004 1382937 1413540
2819965,952102 984114 2719617 139004 2044303
2820568,190606 675129 1516336 475192 306724
2821270,1189146 2253107 1615362 1976901 2655876
2822474,381044 2588490 1139663 2223192 1134495
2823258,1531419 1730667 1392852 162451 2045717
2823324,882543 1016436 2719617 139004 1382937
2823565,1472716 1206551 2657497 1183354 1751819
2824019,1093941 2306574 2534034 1290918 2168916
2824808,882543 139004 275929 712209 255085
2824816,2621946 2069813 109031 1218780 1213969
2824903,1228633 715409 2402847 2260875 2460752
2825088,882543 139004 2774733 1413540 306724
2825090,2044303 782713 2192333 134624 1952969
2825139,2678064 1780771 926828 1057023 1026865
2826050,1624781 952102 2713312 1952969 370820
2826112,1053452 2778525 1244196 1386412 657183
2826382,139004 1025695 2065029 238740 1413540
2827183,2522554 2024738 522659 1423751 549646
2827376,882543 952102 139004 988140 238571
2827771,1659407 1978534 1292626 567823 2778442
2827930,882543 2719617 139004 771416 2752423
2828095,35677 2759350 2719617 1967629 674072
2828933,882543 1016436 139004 1382937 2774733
2828964,771416 2207091 841721 306724 1865850
2829509,2310939 2020029 2309225 161801 2770854
2829802,2724276 2423893 252698 1682300 731325
2830358,882543 2719617 139004 771416 440569
2830891,882543 2719617 771416 1516336 841721
2831027,1755502 2069813 370820 757374 2082622
2831087,1053452 2778525 1244196 1386412 657183
2831228,1978534 1814943 804400 469615 2388635
2831378,139004 2752423 2774733 1725193 306724
2831692,771416 2592829 841721 306724 717673
2832765,1472716 1206551 1183354 2657497 1751819
2832985,1053452 2778525 1244196 1386412 657183
2833330,1624781 984114 2713312 548859 306724
2833703,1053452 2778525 1244196 1386412 657183
2833981,1057404 808406 570668 1644970 674072
2834040,2643193 2574941 2351631 1516336 1117173
2834153,43306 2766686 1888822 2363688 133567
2834266,139004 2358688 2752423 828489 830372
2834770,139004 712209 275929 255085 397974
2834781,1923330 2516900 440569 47869 1992108
2834838,1014523 1141074 190606 712209 255085
2835005,1659407 712209 397974 255085 2776360
2835113,882543 2719617 139004 1413540 306724
2835411,1016436 1382937 771416 841721 306724
2836277,1106543 1876513 2282988 2593306 2305682
2836560,636889 2719617 1516336 370820 306724
2836668,967007 1390003 2438243 125278 561576
2836759,636889 988140 2044303 2592829 2192333
2836766,882543 1016436 139004 2306574 1413540
2837223,1717754 2730930 1659407 1433353 1561224
2837317,1053452 2778525 1244196 1386412 657183
2837654,1088987 2406712 144119 1213969 64039
2838783,1053452 2778525 1244196 1386412 657183
2838914,1053452 2778525 1244196 1386412 657183
2838989,988140 2044303 134624 2192333 2713312
2839076,1053452 2778525 1244196 1386412 657183
2839087,882543 2719617 771416 2716452 440569
2839483,882543 636889 139004 1615362 1413540
2839582,801479 2143484 1978534 370820 272736
2839890,771416 1078888 33197 841721 1262298
2840340,2143484 2069813 306724 2767091 757374
2841319,882543 1615362 1976901 2478900 1725193
2841418,1053452 2778525 1244196 1386412 657183
2841546,1624781 2719617 988140 2713312 134624
2841661,604795 58071 483395 196968 1854924
2841955,952102 782713 238571 2713312 2192333
2842340,1138032 2666340 2197213 2798189 1874092
2842406,1246024 1430243 1238924 479595 1078298
2842449,1088987 2044303 2406712 2713312 144119
2842492,911450 2177824 1726296 578109 567677
2842663,882543 2719617 139004 771416 1516336
2842869,205039 1181698 2432149 2265526 568692
2842895,1477734 671237 1932410 1978534 2039641
2843211,882543 2719617 139004 771416 440569
2843599,2090363 229304 2246580 2304657 2048862
2843829,1189146 2253107 2768923 370820 446374
2844866,712209 275929 397974 255085 306724
2845272,1053452 2778525 1244196 1386412 657183
2845477,882543 2719617 139004 771416 1516336
2845731,1053452 2778525 1244196 1386412 657183
2846431,1321367 2716452 162451 1065475 118115
2846675,307099 2132793 907363 138419 1423751
2846809,1053452 2778525 1244196 1386412 657183
2846846,882543 1016436 1382937 660035 440569
2847391,882543 2719617 139004 2518350 1262298
2848528,882543 771416 2752423 1321367 2716452
2849086,2593483 139004 2358688 2686805 1967629
2849347,882543 139004 2774733 440569 1413540
2849656,952102 988140 1749097 2592829 238571
2849745,636889 1319362 1836572 2258544 653365
2850320,2719617 1516336 306724 704201 2152454
2850567,1053452 2778525 1244196 1386412 657183
2850743,771416 1967629 2367494 1819277 21333
2852076,2759350 2719617 2752423 2470865 275929
2852317,1016436 2719617 1382937 771416 2752423
2853188,882543 139004 174892 2774733 1362357
2853305,2423978 1604573 1932410 1978534 2824370
2853307,1162250 158526 2686805 786684 850402
2853410,636889 2476293 2309062 1894914 872151
2853619,771416 1516336 841721 306724 704201
2853979,2719617 139004 2752423 2774733 255085
2854266,1203065 1246890 48646 453182 2772979
2854442,1541359 2155146 1642285 2252871 345338
2854723,592559 1290875 1088987 2406712 1268997
2854768,2719617 2143484 2621946 109031 1516336
2855601,1053452 2778525 1244196 1386412 657183
2855790,139004 275929 397974 255085 1413540
2856229,882543 139004 1230659 2306574 1480251
2856585,882543 139004 2774733 1413540 922410
2857124,1053452 2778525 1244196 1386412 657183
2857203,139004 771416 1413540 306724 1725193
2857214,158526 1014523 1982972 698106 2704375
2857272,1053452 2778525 1244196 1386412 657183
2857458,139004 2752423 1521930 2828750 1413540
2857567,1836572 2354859 378726 1615202 2801020
2857752,882543 1574295 2774733 793921 2654710
2857915,984924 2427786 2627099 980988 1262154
2858015,636889 1593289 1130730 209611 810648
2858196,374376 2375182 1683436 633315 1257654
2858572,2109924 671359 1520888 2400484 1680783
2859060,1129899 1615362 1976901 833571 2655876
2859343,1016436 2719617 1382937 2752423 1485751
2859474,2719617 1516336 370820 841721 306724
2859567,1053452 2778525 1244196 1386412 657183
2859674,35677 2423973 1516336 436974 306724
2860504,1624781 952102 988140 134624 548859
2860750,2721169 1423069 1044973 466845 1682925
2861589,771416 440569 1516336 841721 306724
2861642,2719617 771416 1516336 841721 306724
2861782,1624781 984114 988140 1749097 134624
2861994,139004 2774733 2146119 2763004 190606
2862045,1053452 2778525 1244196 1386412 657183
2862296,139004 771416 1516336 1413540 841721
2862352,82635 483205 1058584 881153 1087413
2862354,1053452 2778525 1244196 1386412 657183
2862604,1053452 2778525 1244196 1386412 657183
2864112,801479 1755502 2143484 2621946 570383
2864405,374376 244777 146576 942253 1694879
2864482,1053452 2778525 1244196 1386412 657183
2864690,2719617 771416 782713 548859 1516336
2864727,1615362 1516336 370820 1976901 306724
2865586,1016436 139004 1382937 771416 2774733
2866050,788342 2595020 1439913 220665 1529678
2866446,882543 2719617 139004 771416 440569
2866696,2063098 292139 1516336 306724 2796183
2866749,2752423 771416 2207091 2444587 2619962
2867005,882543 1016436 1382937 1078888 440569
2867306,252137 594119 1965763 1669272 1749358
2867559,882543 1624781 139004 2774733 1413540
2867715,882543 2719617 139004 2143484 570383
2867855,1876698 226544 508968 2631964 2158592
2868165,952102 988140 2044303 306724 1725193
2868921,2165626 1319362 979877 799435 1931528
2868957,2698468 1076904 1124313 2065029 2756711
2869210,92053 1230659 1480251 2414157 1443014
2869636,1854085 636889 1124313 2014172 2665493
2869818,1053452 2778525 1244196 1386412 657183
2870111,497400 1607107 1562961 2048343 1952580
2870646,2006653 2229203 2779522 427919 2736621
2871892,984114 139004 771416 2592829 1516336
2871935,1325341 1376427 2134619 2436486 1930472
2872124,2450694 2165626 949723 1340066 139004
2872163,882543 1016436 1382937 243252 440569
2872317,1624781 984114 988140 238571 2192333
2872436,882543 1016436 2719617 1382937 771416
2872637,459760 1203065 2580699 894515 1246890
2873357,952102 2719617 139004 782713 134624
